,Seed,Sample Size,True Effect,Cumulant Estimate,Cumulant Minimization Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cumulant Minimization Error,Cross Moment Error,Relvlingam Error,GRICA Error
120,30,10,-0.5240246660679172,-0.8714698532327664,-0.6203782133567476,4.500063895905905,1.920558987994976,0.050347886979579926,0.6630321236058341,0.18387216008710228,9.587503961736537,4.665016386358536,1.096079231073933
121,30,1000,-0.5240246660679172,-0.3439252980466487,-0.45225391398522546,0.4268164248183663,0.0,-0.6555963158607483,0.34368490585121886,0.1369606370273222,1.8144968213443753,1.0,0.251079115760132
122,30,100000,-0.5240246660679172,-0.1019079384535552,-0.4449931698532747,0.10957016121246307,-0.43310904672542266,-0.6653258800506592,0.8055283557199058,0.1508163667326291,1.2090935185067453,0.17349492348268822,0.269646112353857
123,30,10000000,-0.5240246660679172,-0.4488227260912776,-0.5138541101028585,0.08503743982198428,-0.41103408755978305,-0.6653258800506592,0.14350839730680331,0.019408544336995952,1.162277551665789,0.21562072517687517,0.269646112353857
124,31,10,-0.7076844809759584,-0.4333227008703324,-1.2691244673135837,-0.3314582708613355,0.0,-1.11463463306427,0.3876894117096608,0.7933478851526472,0.5316298721087882,1.0,0.5750446180861449
125,31,1000,-0.7076844809759584,-0.5623977180471034,-0.29108253150671703,0.9248815205069648,-1.1416621677842198,-0.9657968282699585,0.20529878333419427,0.5886831782642895,2.306912254500018,0.6132361221342151,0.36472800270827016
126,31,100000,-0.7076844809759584,-0.5304243791723547,-0.26070881408200947,1.3842723334305769,0.0,-0.9894087910652161,0.2504790009795701,0.6316030362535725,2.9560586259028105,1.0,0.3980931017460428
127,31,10000000,-0.7076844809759584,-0.1042375437683702,-0.04883764461281898,1.724951762878566,0.0,-0.9894087910652161,0.8527061895936765,0.9309895215655037,3.4374587959025296,1.0,0.3980931017460428
128,32,10,0.6459952407072737,-0.3777611229007902,0.576055495105016,0.5579631299968251,0.0,0.4841470718383789,1.5847738483137972,0.10826665770119843,0.13627362117105668,1.0,0.2505408069132117
129,32,1000,0.6459952407072737,0.208630714292658,0.1827193309673988,-0.5196444715436731,0.0,0.41312575340270996,0.6770398585843499,0.7171506545971656,1.804409133068435,1.0,0.3604817383013603
130,32,100000,0.6459952407072737,-0.10611931950857834,0.14282961313166428,-1.0105458820068092,2.8879525849483834,0.5440440773963928,1.1642726026779897,0.7788998987433932,2.5643240357319104,3.470547773365145,0.15782030096577598
131,32,10000000,0.6459952407072737,0.6346662777565049,0.6910600701598506,-0.9323325524213643,1.2288420139360643,0.5440440773963928,0.01753722355348188,0.06976031186117922,2.4432498781269527,0.9022462341837931,0.15782030096577598
132,33,10,-0.6454105480053767,-1.1452681859222926,-2.070736992907375,-0.743858348364557,0.0,0.16857494413852692,0.7744801188355412,2.2084027744928094,0.15253515868842013,1.0,1.2611902527151178
133,33,1000,-0.6454105480053767,0.0761114605523588,0.10514831622036688,4.12398228879801,-1.4140953531792262,-0.2595332860946655,1.1179272027511469,1.1629169472753813,7.38970388931985,1.1910013053698123,0.5978787658541591
134,33,100000,-0.6454105480053767,-0.08845605404511836,0.12521568827742033,0.5754895894643629,-0.10205024316609075,-0.31683549284935,0.8629460669360156,1.1940093614280025,1.8916643696681086,0.8418832114202747,0.5090946470761576
135,33,10000000,-0.6454105480053767,0.04574883662454859,0.13998410344565798,0.5756428387273095,-0.7176798794389752,-0.31683549284935,1.070883311042768,1.2168915644131861,1.8919018142890873,0.1119742025551718,0.5090946470761576
136,34,10,-0.6582717363187927,-0.43334322487073196,-1.227665778897951,-0.9798675199547391,-0.8409828102432216,-0.49257203936576843,0.3416955324649252,0.8649832753922281,0.48854563532437867,0.27756177858431447,0.2517192943443921
137,34,1000,-0.6582717363187927,-0.38265408443044524,-0.5142494293926468,-0.619544662722752,-0.4861938725022804,-0.578477680683136,0.4186988999856881,0.21878853212132693,0.058831439144890814,0.2614085556503023,0.12121750218516661
138,34,100000,-0.6582717363187927,-0.9901123364937168,-0.8099718438699571,-0.6597979992040458,0.0,-0.6028667092323303,0.5041088381382638,0.23045210538660896,0.002318590942075628,1.0,0.08416740994577714
139,34,10000000,-0.6582717363187927,-0.6318888917492804,-0.6330776296078521,-0.6507662687631449,0.0,-0.6028667092323303,0.04007895693205846,0.038273110207999866,0.011401777019350768,1.0,0.08416740994577714
140,35,10,0.6373485989045681,0.3897165312086188,0.3389575410624169,2.7794242161803964,0.0,0.37878182530403137,0.38853473298845026,0.46817559237598655,3.3609168059010157,1.0,0.40569128738173094
141,35,1000,0.6373485989045681,0.9417757181790904,0.8888267644358829,-0.7361454630002144,0.09211876759130105,0.44774824380874634,0.47764617322098335,0.3945692607837196,2.1550122872560666,0.8554656466655319,0.2974829715193445
142,35,100000,0.6373485989045681,0.7067252214821452,0.7370832056387286,-1.1826478092865436,-1.7734120212493845,0.4732917249202728,0.10885192608380567,0.15648360552698745,2.8555745024295955,3.782483595786365,0.2574052477188546
143,35,10000000,0.6373485989045681,0.6425391489997021,0.6844685856442148,-1.0297310693165511,0.2645128114616562,0.4732917249202728,0.008143973492771768,0.07393126276677056,2.6156481258237383,0.5849793787633909,0.2574052477188546
144,36,10,-0.6988864309968924,0.06922624523993945,-0.2198673639179285,-0.6471613423903771,-2.180702419912487,-0.3579230308532715,1.099052209586034,0.6854033013571184,0.07401072093034419,2.120252909763795,0.4878666762170076
145,36,1000,-0.6988864309968924,-0.22287713886592372,-0.3633500172717782,-0.7830024609829587,-1.5258140784726417,-0.6956579685211182,0.6810967719776566,0.48010148551103604,0.12035722294119099,1.1832074723445678,0.004619437912350306
146,36,100000,-0.6988864309968924,-0.7032644934088803,-0.7122497625058277,-0.835233561108329,-3.4841852488837586,-0.7407956123352051,0.006264340267335039,0.019120891344068372,0.19509196925879776,3.985338238594664,0.05996565318707557
147,36,10000000,-0.6988864309968924,-0.09238987149337168,-0.06656720426128485,-0.8316031801891052,-56.61522764514882,-0.7407956123352051,0.8678041704693185,0.9047524729213396,0.1898974472904066,80.00776483010665,0.05996565318707557
148,37,10,0.7691521463670195,1.2430403845995708,1.259757206846947,1.3809488599732092,0.8425365947295468,1.336315631866455,0.6161176829199462,0.6378517732768875,0.7954170270419504,0.09540953465338206,0.7373878993621112
149,37,1000,0.7691521463670195,0.9599201097413356,0.8750145373756811,0.7535675285784417,0.9033934017472862,0.7741355299949646,0.2480237028205426,0.13763517596445332,0.02026207410613037,0.17453147080761094,0.0064790609393517926
150,37,100000,0.7691521463670195,0.6650845637963863,0.6951241863767353,0.7113242139505401,0.2810761748796656,0.7883807420730591,0.13530168648970375,0.0962461852832949,0.07518399667688808,0.6345636215054605,0.02499972963328928
151,37,10000000,0.7691521463670195,0.7433922644566028,0.7593659928607891,0.7100501298704798,0.33765651715756256,0.7883807420730591,0.03349126961692794,0.012723300003066826,0.07684047528918644,0.5610016577962695,0.02499972963328928
