,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
315,78,10000000,-0.7656335440492273,-0.7771170265666236,-0.766467298623349,-2.188905934911247,-1.2453770637512207,0.014998666929694942,0.0010889734137197052,1.8589472756571241,0.6265967882817157
316,79,10,0.7059723079921981,2.889642554677904,0.7988480732769413,0.0,0.1530900001525879,3.093138671254848,0.1315572356497722,1.0,0.7831501343332015
317,79,1000,0.7059723079921981,1.0101366656005535,0.6057823664906734,0.0,-0.021181056275963783,0.4308446013603649,0.1419176649951997,1.0,1.030002672960648
318,79,100000,0.7059723079921981,-0.1219932451825812,0.722518317094654,0.0,-0.10880430042743683,1.1728017427900719,0.02343719281215589,1.0,1.1541197851469256
319,79,10000000,0.7059723079921981,0.7341796411875992,0.7060303216230435,-0.12104334094837299,-0.10880430042743683,0.03995529693738746,8.217550488677943e-05,1.1714562165938536,1.1541197851469256
320,80,10,0.5800496544298279,-2.395953312087692,-2.6633731712566693,-2.1510009230321296,0.5582939982414246,5.130600361175708,5.5916296146658135,4.708304809088286,0.03750654107326129
321,80,1000,0.5800496544298279,0.3057642637868688,0.5907255103804924,0.0,0.09358944743871689,0.47286536341888485,0.018405072512556717,1.0,0.8386526968441821
322,80,100000,0.5800496544298279,0.5935677350546549,0.5982048592071435,-0.3363039372728219,0.07206090539693832,0.023305040390231485,0.03129939762684907,1.5797847386072472,0.8757676953229597
323,80,10000000,0.5800496544298279,0.5826519761113701,0.5830741303761197,0.0,0.07206090539693832,0.00448637743625618,0.005214167309977472,1.0,0.8757676953229597
324,81,10,0.7180026664055433,0.35285681164557503,-0.3398123224192876,0.0,0.7257887125015259,0.5085577976861245,1.473274457489764,1.0,0.010844035071570083
325,81,1000,0.7180026664055433,0.3546051558448317,0.6924459861252125,0.6875504764437214,0.8169376850128174,0.5061227869527951,0.03559413004449193,0.04241236333323298,0.13779199331189312
326,81,100000,0.7180026664055433,0.71783958938384,0.7184284752365626,0.7169495634807443,0.8854674696922302,0.0002271259277068804,0.0005930463087984898,0.0014667117185943324,0.23323702142367697
327,81,10000000,0.7180026664055433,0.7152222947932844,0.7177734147994476,0.7171251962897095,0.8854674696922302,0.0038723694804338733,0.00031929074475927407,0.0012220986869402792,0.23323702142367697
328,82,10,-0.8234075298830229,-0.5715996272103204,7.783821730835706,-0.4904034066774504,0.868028461933136,0.30581199896055783,10.453182595915186,0.4044220038319064,2.054190580521473
329,82,1000,-0.8234075298830229,-0.4520839527120192,-0.7841265216858818,-1.2432341680145043,-0.8016492128372192,0.450959656907383,0.047705427472495336,0.5098649488803241,0.026424724399708555
330,82,100000,-0.8234075298830229,-0.8358476976776217,-0.8421822332359828,-1.5197163882407863,-0.7841607928276062,0.015108154034450092,0.022801228640242293,0.8456430541225245,0.04766380635478555
331,82,10000000,-0.8234075298830229,-0.8160358960416838,-0.823880712921511,-1.4873165066531022,-0.7841607928276062,0.008952594643367357,0.0005746644538887231,0.8062945172051041,0.04766380635478555
332,83,10,0.5510097842872211,0.3603019794733459,0.2237282798647851,0.0,0.5146622657775879,0.3461060225283881,0.5939667747384976,1.0,0.06596528690802089
333,83,1000,0.5510097842872211,0.5542705201697694,0.546248530113906,0.5641838481295958,0.4945545196533203,0.005917745883163065,0.008640961211740156,0.023908947205749567,0.10245782605644761
