,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
31,7,10000000,0.6050335080173588,-0.2616097841341293,-0.07303479723740952,0.0,0.18693959712982178,1.4323889184111493,1.1207119874678313,1.0,0.6910260429337107
32,8,10,0.5215243137443097,0.3511695149149803,-0.9373102017240275,0.0,0.03775106370449066,0.32664785579460087,2.7972512057866723,1.0,0.9276139909308254
33,8,1000,0.5215243137443097,1.5661430386092625,0.1534441872119687,1.1043310495537622,1.10245943069458,2.003010592862029,0.7057775003617597,1.117506356750968,1.1139176096688912
34,8,100000,0.5215243137443097,0.35843380175583484,2.6621993913386177,-0.9602811862519813,1.1208937168121338,0.31271890435473365,4.1046505813415,2.841297061219629,1.1492645448581709
35,8,10000000,0.5215243137443097,0.5566084087329287,2.3844097984640555,0.5566084087329287,1.1208937168121338,0.06727221351720108,3.5720012195501814,0.06727221351720108,1.1492645448581709
36,9,10,-0.7212222746086938,-0.6241038697626985,-0.11234274081042121,0.0,-0.6619021892547607,0.1346580773572029,0.8442328464253633,1.0,0.08224938058952459
37,9,1000,-0.7212222746086938,-0.013661378971010153,-0.5050556082695845,0.0,-1.00936758518219,0.9810580185166601,0.29972267073475045,1.0,0.3995235875511917
38,9,100000,-0.7212222746086938,-0.6787606046693917,-0.7377967738940665,-2.2218070305604174,-0.8466933965682983,0.058874595855126784,0.022981125055192377,2.0806134374675,0.17397011486879008
39,9,10000000,-0.7212222746086938,-0.319177629731613,-0.7189376432255844,-2.055937051641045,-0.8466933965682983,0.5574490126434518,0.003167721607529334,1.8506288893483132,0.17397011486879008
40,10,10,0.7163523725109571,0.2721165535668377,0.43973885173064275,0.0,0.20046159625053406,0.6201358939972303,0.3861416970125039,1.0,0.7201634224398861
41,10,1000,0.7163523725109571,0.33933494932220265,2.4390104441886757,0.33933494932220265,0.4796300232410431,0.5263016326270179,2.4047635462411616,0.5263016326270179,0.3304551759075708
42,10,100000,0.7163523725109571,0.6996498117941478,0.8763840671375631,-0.5566084564187286,0.5335280895233154,0.02331612396042401,0.22339801020783004,1.7770037174131295,0.25521557546714935
43,10,10000000,0.7163523725109571,0.7162790708608748,0.8141424226305225,0.843734210432653,0.5335280895233154,0.0001023262473819959,0.13651109966564628,0.1778200824200488,0.25521557546714935
44,11,10,-0.8112412785229454,-1.1493564949957733,0.6369123206491822,-1.3374509221956563,-2.120056629180908,0.4167874902623863,1.7851083734407969,0.6486475202923584,1.6133490557099948
45,11,1000,-0.8112412785229454,-1.7322900461464064,-0.5525797425027367,-3.75023731204078,-0.9963366985321045,1.1353573739497649,0.3188466155114328,3.622838372905487,0.22816321717032037
46,11,100000,-0.8112412785229454,-0.6852985278542291,-0.8050278666134634,-1.6168142721100902,-1.2240852117538452,0.15524697029473716,0.00765914170540602,0.9930128248082729,0.5089040020036688
47,11,10000000,-0.8112412785229454,-0.7501598435013344,-0.7983749015732188,-2.348198657474076,-1.2240852117538452,0.07529379561753077,0.015860111276823633,1.8945749182654035,0.5089040020036688
48,12,10,0.8830914919397734,0.3865731711024115,0.5623721472429336,0.3865731711024115,0.8230451345443726,0.5622501466373818,0.3631779352696026,0.5622501466373818,0.06799562439844684
49,12,1000,0.8830914919397734,0.7963045084934808,0.7832812514281364,0.706468444446256,0.7588331699371338,0.09827632157983864,0.11302366903388085,0.20000537781827374,0.14070832199922725
