,Unnamed: 0,Seed,Sample Size,True Effect 0,True Effect 1,Cumulant Error,Cumulant Estimate 0,Cumulant Error 0,Cumulant Estimate 1,Cumulant Error 1,Min Norm Error,Min Norm Estimate 0,Min Norm Error 0,Min Norm Estimate 1,Min Norm Error 1,Relvlingam Error,Relvlingam Estimate 0,Relvlingam Error 0,Relvlingam Estimate 1,Relvlingam Error 1,GRICA Error,GRICA Estimate 0,GRICA Error 0,GRICA Estimate 1,GRICA Error 1
11,11,2,10000000,-0.5806972905059862,-0.7561626900859659,0.0048391727038056,-0.583376447638461,0.0046136897421035,-0.7599923937383554,0.0050646556655077,0.9749533104185074,-0.0587124981115775,0.8988931082140597,0.0385745149357081,1.0510135126229552,0.7511835685873758,-0.1047416864946969,0.8196277334040408,-0.2399006259030168,0.6827394037707107,0.734453667523902,-0.13148409,0.7735755040852297,-0.2303787,0.6953318309625743
12,12,3,10,-0.7689534703651255,-0.8611336434153593,0.8257870311233025,-0.3885158690922506,0.4947472323549434,-1.857316146240606,1.1568268298916615,0.7708949695811756,-0.3576350557288318,0.5349067667787306,0.0059273313129633,1.006883172383621,0.872060567779066,-1.3411479999245892,0.7441211355581321,0.0,1.0,0.19715578902580844,-0.65798473,0.14431138041537256,-0.64585006,0.2500001976362443
13,13,3,1000,-0.7689534703651255,-0.8611336434153593,0.8880685405358216,-1.5701098326288827,1.0418788563153771,-1.4934281037074164,0.7342582247562661,0.9994978525763532,0.0549634808495516,1.071478292208569,-0.0624171942755858,0.9275174129441376,1.0,0.0,1.0,0.0,1.0,0.2972727276626402,-0.97724766,0.27088008969861643,-0.5824145,0.3236653656266639
14,14,3,100000,-0.7689534703651255,-0.8611336434153593,0.0893961996398151,-0.8478608697070882,0.102616611255418,-0.9267311772966852,0.0761757880242123,0.9960224922111808,0.1042763812008701,1.1356081807542349,-0.1236270983176203,0.856436803668127,0.3854179425649934,-1.0128461668767608,0.3171748433566814,-0.4704708576375053,0.4536610417733054,0.22147152513767387,-0.8975084,0.16718165322938644,-0.6236662,0.2757613970459613
15,15,3,10000000,-0.7689534703651255,-0.8611336434153593,0.0397017380647849,-0.8039053676022526,0.0454538520003437,-0.8903688069343417,0.0339496241292261,0.9958621617585904,0.1051772176807198,1.136779690493858,-0.1249120566615779,0.8549446330233229,0.387679339706648,-1.01446907187237,0.3192853806754593,-0.4683935820087843,0.4560732987378368,0.2503152865470098,-0.91588795,0.1910837094161186,-0.5945724,0.30954686367790096
16,16,4,10,-0.8750286335803767,-0.7086784489779832,0.3463834374060302,-0.8064337871059235,0.0783915449643996,-1.1440730048247605,0.6143753298476609,0.1287353272025851,-1.0874551465562423,0.2427652134155594,-0.7190998780900378,0.0147054409896108,0.6569523377485154,0.0,1.0,-0.931135927536156,0.3139046754970307,0.27793630359615346,-1.3408679,0.5323702854386236,-0.69202286,0.023502321753683223
17,17,4,1000,-0.8750286335803767,-0.7086784489779832,0.1304498794807208,-0.9989980202388796,0.1416746628636074,-0.624186192796119,0.1192250960978342,0.1666331436730792,-0.7512124950899115,0.1414995278312706,-0.8445794186765277,0.1917667595148878,1.0934113696611811,0.1634752463109895,1.1868227393223625,0.0,1.0,0.3849203803668383,-1.1864855,0.355939089777154,-1.0020016,0.41390167095652264
18,18,4,100000,-0.8750286335803767,-0.7086784489779832,0.1378848187076669,-0.9909350490451456,0.1324601401790837,-0.6071180967527828,0.1433094972362501,0.1559998057027309,-0.7479785997315336,0.145195287300473,-0.8268890786675274,0.1668043241049887,0.0921781907554498,-1.0153447116621943,0.1603559845895359,-0.691669884912895,0.0240003969213638,0.42049317158450283,-1.1765466,0.34458065540645305,-1.0604705,0.4964056877625526
19,19,4,10000000,-0.8750286335803767,-0.7086784489779832,0.0469385335990025,-0.9140474313827353,0.0445914525593341,-0.6737507960389233,0.0492856146386708,0.1532946356395316,-0.7489490218203003,0.1440862697763309,-0.8238408240372064,0.1625030015027323,0.5110334681190833,-1.2885178515967417,0.4725436427428445,-1.0981137642895211,0.5495232934953223,0.33543529675914285,-1.1416363,0.3046844509899035,-0.9681867,0.3661861425283823
20,20,5,10,0.5818222185519802,0.779937445650623,3.166594251466119,-1.0042616352806577,2.726062709980431,-2.0333950314446874,3.6071257929518072,1.0033824281821442,-0.0062042740256033,1.0106635219965376,0.0030407153146623,0.9961013343677508,1.0,0.0,1.0,0.0,1.0,1.4984070659106614,0.78831494,0.3549069000959761,2.8404598,2.6419072317253467
21,21,5,1000,0.5818222185519802,0.779937445650623,1.5032158183733992,1.4030622408883786,1.4114964952357325,2.0238870858991787,1.594935141511066,1.046373237817224,-0.1344403952081155,1.231067826083896,0.1078820007484871,0.861678649550552,0.803302831179892,0.0,1.0,0.3068229748325287,0.6066056623597841,0.3395563112040341,0.6399572,0.09991878816976199,0.3282025,0.5791938342383063
