,Unnamed: 0,Seed,Sample Size,True Effect,Cumulant Estimate,Cross Moment Estimate,Relvlingam Estimate,GRICA Estimate,Cumulant Error,Cross Moment Error,Relvlingam Error,GRICA Error
44,44,11,10,-0.8112412785229454,-1.1493564949957733,0.6369123206491822,-1.3374509221956563,-2.120056629180908,0.4167874902623863,1.7851083734407969,0.6486475202923584,1.530948357787066
45,45,11,1000,-0.8112412785229454,-1.7322900461464064,-0.5525797425027367,-3.75023731204078,-0.9963366985321044,1.1353573739497649,0.3188466155114328,3.622838372905487,0.3152156621997208
46,46,11,100000,-0.8112412785229454,-0.6852985278542291,-0.8050278666134634,-1.6168142721100902,-1.2240852117538452,0.1552469702947371,0.007659141705406,0.9930128248082728,0.3600029819366771
47,47,11,10000000,-0.8112412785229454,-0.7501598435013344,-0.7983749015732188,-2.348198657474076,-1.2240852117538452,0.0752937956175307,0.0158601112768236,1.8945749182654037,0.3136146770871036
48,48,12,10,0.8830914919397734,0.3865731711024115,0.5623721472429336,0.3865731711024115,0.8230451345443726,0.5622501466373818,0.3631779352696026,0.5622501466373818,0.010244004428175937
49,49,12,1000,0.8830914919397734,0.7963045084934808,0.7832812514281364,0.706468444446256,0.7588331699371338,0.0982763215798386,0.1130236690338808,0.2000053778182737,0.15906026339794385
50,50,12,100000,0.8830914919397734,0.9078673312174652,0.9426010221864484,0.0,0.8601096868515015,0.0280558011302656,0.0673877291196158,1.0,0.0652592919505696
51,51,12,10000000,0.8830914919397734,0.8852419829945368,0.9177113686170691,-0.2714774284379261,0.8601096868515015,0.0024351848867207,0.0392030463358341,1.3074171033418145,0.09845752932706363
52,52,13,10,-0.7457816402862483,-0.5325317702417504,-0.0863445505159807,-5.361059759526136,-0.2727051973342895,0.2859414318146095,0.8842227458390639,6.188511314744136,0.6583619897593632
53,53,13,1000,-0.7457816402862483,1.222304476520923,-0.451006336777721,0.2850020736850967,-0.2933339774608612,2.6389575855632144,0.3952568521201268,1.3821521720160692,0.583982305332858
54,54,13,100000,-0.7457816402862483,-0.7233707668325985,-0.7545110087922955,0.7128843237719609,-0.3062006831169128,0.0300501812367598,0.0117049924998109,1.9558888088185429,0.6713966508428064
55,55,13,10000000,-0.7457816402862483,-0.205480896199359,-0.7464995903558659,0.0,-0.3062006831169128,0.7244757914387773,0.0009626813410719,1.0,0.5774274712136146
56,56,14,10,0.5906339012477964,1.171476983293109,0.6292249956311234,1.1404760040173247,1.1383657455444336,0.983423201442045,0.0653384343529858,0.9309355619579412,0.8787585293465947
57,57,14,1000,0.5906339012477964,0.9114822216487576,0.7053496642739925,0.0,0.6560152173042297,0.5432270645540738,0.1942248197806511,1.0,0.15119178036697076
58,58,14,100000,0.5906339012477964,1.3339009257732666,0.5966232650286873,0.3400033589062073,0.6704345941543579,1.2584225574509271,0.0101405689179669,0.4243416129891919,0.24271810771479801
59,59,14,10000000,0.5906339012477964,-0.0891734618583977,0.6038358668064998,0.5965529627535577,0.6704345941543579,1.1509792473307177,0.0223521974116495,0.0100215404047355,0.25595137566221743
60,60,15,10,-0.5466396337754452,-0.0887326803762565,4.123251469444457,0.0,-0.2228508442640304,0.8376760942791295,8.542906175621823,1.0,0.6567397294486139
61,61,15,1000,-0.5466396337754452,-0.5876021088052974,-0.3324376580948483,-0.9134334871322632,-0.3242659270763397,0.0749350623315381,0.3918522595977539,0.6709975470009438,0.4540183512149696
62,62,15,100000,-0.5466396337754452,-0.3980575160872338,-0.5361419040584197,-1.2014295486134408,-0.3591561913490295,0.2718099978627742,0.0192041137678244,1.1978456635418016,0.4351565826381655
63,63,15,10000000,-0.5466396337754452,0.2448477815506435,-0.5420330092538551,-0.3944108840467815,-0.3591561913490295,1.447914432877044,0.0084271689006042,0.278480996113059,0.45854818294913113
64,64,16,10,-0.6232592566216775,0.0277773592984895,-1.3677272345695068,-0.4909048320392035,-0.5467684864997864,1.0445679049342231,1.194475605517924,0.2123585380823536,0.1394314043498573
65,65,16,1000,-0.6232592566216775,-0.7127812963027571,2.4877629645014347,0.0,-0.7625799179077148,0.1436353150474267,4.991537932362428,1.0,0.07153453650177624
66,66,16,100000,-0.6232592566216775,-0.5907766585848623,12.819316666650185,0.0,-0.6424018144607544,0.0521173134481536,21.56819297981417,1.0,0.06019782015052906
67,67,16,10000000,-0.6232592566216775,-0.5847540119349481,14.545917170089728,-1.4542954020138836,-0.6424018144607544,0.0617804617863899,24.33846953021541,1.333371524871953,0.07319292205171994
68,68,17,10,0.6511416235059146,-1.3701541275550049,-0.9065589932770663,5.695732795902841,0.011860379949212,3.1042336691329013,2.3922608547061066,7.747302568733888,0.9912164145325365
69,69,17,1000,0.6511416235059146,1.550007903098855,1.311043204363683,-0.4262757510278752,1.2766406536102295,1.3804466603643184,1.0134532289683584,1.6546590413506304,0.9688518286535149
70,70,17,100000,0.6511416235059146,0.4769111640207483,0.97647692703042,0.4769111640207483,1.1422362327575684,0.2675769036957959,0.4996383148919526,0.2675769036957959,0.7408549735038712
71,71,17,10000000,0.6511416235059146,-22.6656613768813,0.9963042193607954,0.6239718459607236,1.1422362327575684,35.809111503029904,0.5300883608030403,0.041726371904935,0.7425116405363624
72,72,18,10,-0.656953205636707,-0.0292092388631354,-0.3294162758847767,0.0,-0.6453738808631897,0.9555383266075604,0.4985696499258079,1.0,0.013296759461335118
73,73,18,1000,-0.656953205636707,-0.0516889804806559,-0.5482062719647987,-2.123667965190742,-0.9316225051879884,0.9213201487759544,0.1655322369064518,2.2326015718768315,0.5181388175576537
74,74,18,100000,-0.656953205636707,-0.6226683243707541,-0.6313185149854159,-2.920141441029555,-0.8943762183189392,0.0521877067830494,0.0390205732026932,3.4449763179089867,0.4113674094064392
75,75,18,10000000,-0.656953205636707,-0.6555582374558098,-0.65266025501582,-2.9665611309918347,-0.8943762183189392,0.0021233904773251,0.0065346368417919,3.5156353687576547,0.30897857026703124
76,76,19,10,-0.5726071646461707,4.426006971878098,2.227635599616222,0.0,-0.4412326514720917,8.729569668610498,4.890338328184798,1.0,0.22846416855581536
77,77,19,1000,-0.5726071646461707,-0.1149890039155579,1.8710105199423217,0.0,-0.6062751412391663,0.7991834349704431,4.267529006729193,1.0,0.017077975988764812
78,78,19,100000,-0.5726071646461707,-0.4546188855046426,5.04052727468571,0.0,-0.5573749542236328,0.206054493248327,9.802766688747926,1.0,0.004798715987864246
79,79,19,10000000,-0.5726071646461707,-0.6184471947243065,4.004411168313125,0.0,-0.5573749542236328,0.0800549362781055,7.993295605701264,1.0,0.009336044581578126
80,80,20,10,-0.6898097522700012,0.1683898244290077,-0.4681324601564307,-0.6308779546918202,-0.6790212392807007,1.2441105302945872,0.3213600436701319,0.0854319577017436,0.05761956170227506
81,81,20,1000,-0.6898097522700012,-0.7151180359981525,0.2807799871556518,-0.915592082728923,-0.7279622554779053,0.0366887879518486,1.407039747164593,0.3273110154153742,0.09699989225904151
82,82,20,100000,-0.6898097522700012,-0.6245549327039861,0.4397260661813086,0.0,-0.6028980016708374,0.0945982850362391,1.6374599151929554,1.0,0.2137699446364499
